retriever,config,param_topk,param_topk_e,param_cost_e,param_tie_break,qid,question,kind,validated,answer_node_recall,skipped_reason,edge_recall,edge_precision,nodes,edges,chars,node_fraction,connected,param_k,condition,question_language,catalogue_language,hierarchy,qkind
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-4,"anaemia, unspecified",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-5,"acute inflammation, not otherwise specified",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-6,"high blood pressure, first degree, left",entity,False,0.0,,,0.0,10,9,1813,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-7,"heart failure, second degree, left",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-8,"transplant rejection, fourth degree, left",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-codeonly
PCST,"PCST(topk=10, topk_e=0, cost_e=0.5, tie_break=stable)",10.0,0.0,0.5,stable,dx-codeonly-9,"urinary tract infection, fifth degree, left",entity,False,0.0,,,0.0,10,9,1196,0.0006325110689437065,True,,"no catalogue, question en",en,-,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-0,"pneumonia, with complications, left",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-1,"secondary disorder, not otherwise specified, left",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-2,"high blood pressure, not otherwise specified, left",entity,False,0.0,,,0.0,11,10,2225,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-3,"pneumonia, not otherwise specified, left",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-4,"secondary disorder, first degree, right",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-5,"high blood pressure, first degree, right",entity,False,0.0,,,0.0,11,10,2225,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-6,"pneumonia, first degree, right",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-7,"secondary disorder, second degree, right",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-8,"high blood pressure, second degree, right",entity,False,0.0,,,0.0,11,10,2225,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-named-9,"pneumonia, second degree, right",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-named
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-0,"chronic disease, first degree",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-1,"impaired kidney function, second degree",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-2,"pneumonia, third degree",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-3,"unspecified complication, fifth degree",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-4,"anaemia, unspecified",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-5,"acute inflammation, not otherwise specified",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-6,"high blood pressure, first degree, left",entity,False,0.0,,,0.0,11,10,2225,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-7,"heart failure, second degree, left",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-8,"transplant rejection, fourth degree, left",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-codeonly
top-k triples (KAPING),top-k triples (KAPING)(k=10),,,,,dx-codeonly-9,"urinary tract infection, fifth degree, left",entity,False,0.0,,,0.0,11,10,1322,0.0006957621758380771,True,10.0,"no catalogue, question en",en,-,False,dx-codeonly
